base_case_seed,case_id,clock_std_dev_seconds,convergence_boolean,failure_count,failure_reason,failures,failures_json,fallback_count,fallbacks,fallbacks_json,initial_average_position_error_from_prior_m,initial_average_position_error_m,initial_max_position_error_m,initializer,legacy_error_range_km,lm_acceptance_mode,lm_accepted_steps,lm_diagnostics_json,lm_rejected_steps,lm_rejection_reasons,map_accepted_updates,map_covariance_mode,map_diagnostics_json,map_failure_count,map_fallback_count,map_rejected_updates,map_rejection_reasons,map_update_mode,measurement_count,num_satellites,num_users,pipeline,prior_diagnostics_json,prior_label,prior_mode,prior_radius_m,prior_sigma_m,propagation,runtime_s,seed,sidelink_topology,stage_a_completion_mode,stage_a_diagnostics_json,stage_a_localization_error_m,stage_a_status,stage_a_sync_error_ns,stage_a_sync_error_s,stage_b_localization_error_m,stage_b_residual_cost_after,stage_b_residual_cost_before,stage_b_status,stage_b_sync_error_ns,stage_b_sync_error_s,stage_c_applicable,stage_c_localization_error_m,stage_c_status,stage_c_sync_error_ns,stage_c_sync_error_s,state_dimension,symbolic_parameter_order,truth_state_used_for_lm_acceptance,truth_state_used_for_map_acceptance,truth_state_used_for_map_covariance,truth_state_used_for_metrics,truth_state_used_for_prior_simulation,truth_state_used_for_stage_a_acceptance,truth_use_label,truth_used_algorithmically
0,std_nu3_ns10_fullmesh_los_clock1us_seed0,1e-06,True,0,,[],[],2,"['MAP_optimizer_method_missing_global_fallback', 'MAP_optimizer_method_missing_global_fallback']","[""MAP_optimizer_method_missing_global_fallback"", ""MAP_optimizer_method_missing_global_fallback""]",118651.27143749525,118651.27143749525,,legacy_truth_centered_cube,100.0,truth_gated_legacy,4,"{""accepted_step_count"": 4, ""final_residual_cost"": 17.19202947992391, ""initial_residual_cost"": 27101014434307.383, ""lm_acceptance_mode"": ""truth_gated_legacy"", ""rejected_step_count"": 6, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected""], ""step_trace"": [{""accepted"": true, ""candidate_residual_cost"": 16304827.717592068, ""cost_decrease"": 27100998129479.664, ""current_residual_cost"": 27101014434307.383, ""damping_after"": 0.5, ""damping_before"": 1.5, ""iteration"": 0, ""nu_after"": 2.0, ""nu_before"": 1.9, ""rejection_reasons"": [], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": true, ""candidate_residual_cost"": 170.06669272219423, ""cost_decrease"": 16304657.650899345, ""current_residual_cost"": 16304827.717592068, ""damping_after"": 0.16666666666666666, ""damping_before"": 0.5, ""iteration"": 1, ""nu_after"": 2.0, ""nu_before"": 2.0, ""rejection_reasons"": [], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 170.06669272219423, ""cost_decrease"": 0.0, ""current_residual_cost"": 170.06669272219423, ""damping_after"": 0.3333333333333333, ""damping_before"": 0.16666666666666666, ""iteration"": 2, ""nu_after"": 4.0, ""nu_before"": 2.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": true, ""candidate_residual_cost"": 17.193733036151166, ""cost_decrease"": 152.87295968604306, ""current_residual_cost"": 170.06669272219423, ""damping_after"": 0.1111111111111111, ""damping_before"": 0.3333333333333333, ""iteration"": 3, ""nu_after"": 2.0, ""nu_before"": 4.0, ""rejection_reasons"": [], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 17.193733036151166, ""cost_decrease"": 0.0, ""current_residual_cost"": 17.193733036151166, ""damping_after"": 0.2222222222222222, ""damping_before"": 0.1111111111111111, ""iteration"": 4, ""nu_after"": 4.0, ""nu_before"": 2.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 17.193733036151166, ""cost_decrease"": 0.0, ""current_residual_cost"": 17.193733036151166, ""damping_after"": 0.8888888888888888, ""damping_before"": 0.2222222222222222, ""iteration"": 5, ""nu_after"": 8.0, ""nu_before"": 4.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 17.193733036151166, ""cost_decrease"": 0.0, ""current_residual_cost"": 17.193733036151166, ""damping_after"": 7.111111111111111, ""damping_before"": 0.8888888888888888, ""iteration"": 6, ""nu_after"": 16.0, ""nu_before"": 8.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 17.193733036151166, ""cost_decrease"": 0.0, ""current_residual_cost"": 17.193733036151166, ""damping_after"": 113.77777777777777, ""damping_before"": 7.111111111111111, ""iteration"": 7, ""nu_after"": 32.0, ""nu_before"": 16.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 17.193733036151166, ""cost_decrease"": 0.0, ""current_residual_cost"": 17.193733036151166, ""damping_after"": 3640.8888888888887, ""damping_before"": 113.77777777777777, ""iteration"": 8, ""nu_after"": 64.0, ""nu_before"": 32.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": true, ""candidate_residual_cost"": 17.19202947992391, ""cost_decrease"": 0.0017035562272553761, ""current_residual_cost"": 17.193733036151166, ""damping_after"": 1213.6296296296296, ""damping_before"": 3640.8888888888887, ""iteration"": 9, ""nu_after"": 2.0, ""nu_before"": 64.0, ""rejection_reasons"": [], ""truth_state_used_for_lm_acceptance"": true}], ""truth_state_used_for_lm_acceptance"": true}",6,['legacy_truth_gate_or_trust_ratio_rejected'],0,truth_error_diagonal,"{""accepted_cost_decrease_min"": null, ""accepted_map_objective_decrease_min"": null, ""accepted_update_count"": 0, ""clock_update_norm_max"": null, ""covariance_condition_after"": null, ""covariance_condition_before"": null, ""covariance_diagonal_max"": null, ""covariance_diagonal_min"": null, ""covariance_trace_after"": null, ""covariance_trace_before"": null, ""failure_count"": 0, ""fallback_count"": 2, ""fallback_paths"": [], ""final_map_objective"": null, ""final_residual_cost"": null, ""finite_covariance"": null, ""initial_map_objective"": null, ""initial_residual_cost"": null, ""map_acceptance_mode"": ""truth_gated_legacy_uninstrumented"", ""map_covariance_mode"": ""truth_error_diagonal"", ""map_update_mode"": ""truth_gated_legacy_uninstrumented"", ""position_update_norm_max"": null, ""prior_cost_after"": null, ""prior_cost_before"": null, ""psd_covariance"": null, ""rejected_candidate_count"": 0, ""rejected_update_count"": 0, ""rejection_reasons"": [], ""relative_update_norm_max"": null, ""score_components_used"": [], ""step_trace"": [], ""symmetric_covariance"": null, ""true_error_after"": null, ""true_error_before"": null, ""truth_state_used_for_map_acceptance"": true, ""truth_state_used_for_map_covariance"": true, ""update_norm_max"": null}",0,2,0,[],truth_gated_legacy_uninstrumented,36,10,3,legacy_exact_truth_gated,"{""initial_average_position_error_m"": 118651.27143749525, ""initial_max_position_error_m"": null, ""initializer"": ""legacy_truth_centered_cube"", ""truth_state_used_for_prior_simulation"": true}",legacy_cube_100km,legacy_uniform_cube_error_range,,,legacy_los_rician,79.93154019999929,0,fullmesh,legacy_check_output_truth_reversion,{},566.2488293078361,passed,1253.462631089372,1.2534626310893722e-06,0.0744077569554327,17.19202947992391,27101014434307.383,passed,491.9423919278964,4.919423919278964e-07,True,0.0744077569554327,passed,491.9423919278964,4.919423919278964e-07,22,"['delta_1', 'delta_10', 'delta_11', 'delta_12', 'delta_13', 'delta_2', 'delta_3', 'delta_4', 'delta_5', 'delta_6', 'delta_7', 'delta_8', 'delta_9', 'x_1', 'x_2', 'x_3', 'y_1', 'y_2', 'y_3', 'z_1', 'z_2', 'z_3']",True,True,True,True,False,True,legacy_reproduction_truth_gated,True
0,std_nu3_ns10_fullmesh_los_clock10ns_seed0,1e-08,True,0,,[],[],2,"['MAP_optimizer_method_missing_global_fallback', 'MAP_optimizer_method_missing_global_fallback']","[""MAP_optimizer_method_missing_global_fallback"", ""MAP_optimizer_method_missing_global_fallback""]",118651.27143749525,118651.27143749525,,legacy_truth_centered_cube,100.0,truth_gated_legacy,3,"{""accepted_step_count"": 3, ""final_residual_cost"": 17.212935014842394, ""initial_residual_cost"": 2709965884.979444, ""lm_acceptance_mode"": ""truth_gated_legacy"", ""rejected_step_count"": 14, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected"", ""legacy_truth_gate_or_trust_ratio_rejected""], ""step_trace"": [{""accepted"": true, ""candidate_residual_cost"": 1658.360701835536, ""cost_decrease"": 2709964226.618742, ""current_residual_cost"": 2709965884.979444, ""damping_after"": 0.5, ""damping_before"": 1.5, ""iteration"": 0, ""nu_after"": 2.0, ""nu_before"": 1.9, ""rejection_reasons"": [], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 1658.360701835536, ""cost_decrease"": 0.0, ""current_residual_cost"": 1658.360701835536, ""damping_after"": 1.0, ""damping_before"": 0.5, ""iteration"": 1, ""nu_after"": 4.0, ""nu_before"": 2.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 1658.360701835536, ""cost_decrease"": 0.0, ""current_residual_cost"": 1658.360701835536, ""damping_after"": 4.0, ""damping_before"": 1.0, ""iteration"": 2, ""nu_after"": 8.0, ""nu_before"": 4.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 1658.360701835536, ""cost_decrease"": 0.0, ""current_residual_cost"": 1658.360701835536, ""damping_after"": 32.0, ""damping_before"": 4.0, ""iteration"": 3, ""nu_after"": 16.0, ""nu_before"": 8.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 1658.360701835536, ""cost_decrease"": 0.0, ""current_residual_cost"": 1658.360701835536, ""damping_after"": 512.0, ""damping_before"": 32.0, ""iteration"": 4, ""nu_after"": 32.0, ""nu_before"": 16.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 1658.360701835536, ""cost_decrease"": 0.0, ""current_residual_cost"": 1658.360701835536, ""damping_after"": 16384.0, ""damping_before"": 512.0, ""iteration"": 5, ""nu_after"": 64.0, ""nu_before"": 32.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 1658.360701835536, ""cost_decrease"": 0.0, ""current_residual_cost"": 1658.360701835536, ""damping_after"": 1048576.0, ""damping_before"": 16384.0, ""iteration"": 6, ""nu_after"": 128.0, ""nu_before"": 64.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 1658.360701835536, ""cost_decrease"": 0.0, ""current_residual_cost"": 1658.360701835536, ""damping_after"": 134217728.0, ""damping_before"": 1048576.0, ""iteration"": 7, ""nu_after"": 256.0, ""nu_before"": 128.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 1658.360701835536, ""cost_decrease"": 0.0, ""current_residual_cost"": 1658.360701835536, ""damping_after"": 34359738368.0, ""damping_before"": 134217728.0, ""iteration"": 8, ""nu_after"": 512.0, ""nu_before"": 256.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": true, ""candidate_residual_cost"": 17.212941124771504, ""cost_decrease"": 1641.1477607107645, ""current_residual_cost"": 1658.360701835536, ""damping_after"": 11453246122.666666, ""damping_before"": 34359738368.0, ""iteration"": 9, ""nu_after"": 2.0, ""nu_before"": 512.0, ""rejection_reasons"": [], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 17.212941124771504, ""cost_decrease"": 0.0, ""current_residual_cost"": 17.212941124771504, ""damping_after"": 22906492245.333332, ""damping_before"": 11453246122.666666, ""iteration"": 10, ""nu_after"": 4.0, ""nu_before"": 2.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 17.212941124771504, ""cost_decrease"": 0.0, ""current_residual_cost"": 17.212941124771504, ""damping_after"": 91625968981.33333, ""damping_before"": 22906492245.333332, ""iteration"": 11, ""nu_after"": 8.0, ""nu_before"": 4.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 17.212941124771504, ""cost_decrease"": 0.0, ""current_residual_cost"": 17.212941124771504, ""damping_after"": 733007751850.6666, ""damping_before"": 91625968981.33333, ""iteration"": 12, ""nu_after"": 16.0, ""nu_before"": 8.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 17.212941124771504, ""cost_decrease"": 0.0, ""current_residual_cost"": 17.212941124771504, ""damping_after"": 11728124029610.666, ""damping_before"": 733007751850.6666, ""iteration"": 13, ""nu_after"": 32.0, ""nu_before"": 16.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 17.212941124771504, ""cost_decrease"": 0.0, ""current_residual_cost"": 17.212941124771504, ""damping_after"": 375299968947541.3, ""damping_before"": 11728124029610.666, ""iteration"": 14, ""nu_after"": 64.0, ""nu_before"": 32.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": false, ""candidate_residual_cost"": 17.212941124771504, ""cost_decrease"": 0.0, ""current_residual_cost"": 17.212941124771504, ""damping_after"": 2.4019198012642644e+16, ""damping_before"": 375299968947541.3, ""iteration"": 15, ""nu_after"": 128.0, ""nu_before"": 64.0, ""rejection_reasons"": [""legacy_truth_gate_or_trust_ratio_rejected""], ""truth_state_used_for_lm_acceptance"": true}, {""accepted"": true, ""candidate_residual_cost"": 17.212935014842394, ""cost_decrease"": 6.109929110209578e-06, ""current_residual_cost"": 17.212941124771504, ""damping_after"": 8006399337547548.0, ""damping_before"": 2.4019198012642644e+16, ""iteration"": 16, ""nu_after"": 2.0, ""nu_before"": 128.0, ""rejection_reasons"": [], ""truth_state_used_for_lm_acceptance"": true}], ""truth_state_used_for_lm_acceptance"": true}",14,['legacy_truth_gate_or_trust_ratio_rejected'],0,truth_error_diagonal,"{""accepted_cost_decrease_min"": null, ""accepted_map_objective_decrease_min"": null, ""accepted_update_count"": 0, ""clock_update_norm_max"": null, ""covariance_condition_after"": null, ""covariance_condition_before"": null, ""covariance_diagonal_max"": null, ""covariance_diagonal_min"": null, ""covariance_trace_after"": null, ""covariance_trace_before"": null, ""failure_count"": 0, ""fallback_count"": 2, ""fallback_paths"": [], ""final_map_objective"": null, ""final_residual_cost"": null, ""finite_covariance"": null, ""initial_map_objective"": null, ""initial_residual_cost"": null, ""map_acceptance_mode"": ""truth_gated_legacy_uninstrumented"", ""map_covariance_mode"": ""truth_error_diagonal"", ""map_update_mode"": ""truth_gated_legacy_uninstrumented"", ""position_update_norm_max"": null, ""prior_cost_after"": null, ""prior_cost_before"": null, ""psd_covariance"": null, ""rejected_candidate_count"": 0, ""rejected_update_count"": 0, ""rejection_reasons"": [], ""relative_update_norm_max"": null, ""score_components_used"": [], ""step_trace"": [], ""symmetric_covariance"": null, ""true_error_after"": null, ""true_error_before"": null, ""truth_state_used_for_map_acceptance"": true, ""truth_state_used_for_map_covariance"": true, ""update_norm_max"": null}",0,2,0,[],truth_gated_legacy_uninstrumented,36,10,3,legacy_exact_truth_gated,"{""initial_average_position_error_m"": 118651.27143749525, ""initial_max_position_error_m"": null, ""initializer"": ""legacy_truth_centered_cube"", ""truth_state_used_for_prior_simulation"": true}",legacy_cube_100km,legacy_uniform_cube_error_range,,,legacy_los_rician,117.72467090000282,0,fullmesh,legacy_check_output_truth_reversion,{},5.66221045379746,passed,12.53462631089372,1.2534626310893722e-08,0.07144244702260096,17.212935014842394,2709965884.979444,passed,4.915891366611962,4.915891366611962e-09,True,0.07144244702260096,passed,4.915891366611962,4.915891366611962e-09,22,"['delta_1', 'delta_10', 'delta_11', 'delta_12', 'delta_13', 'delta_2', 'delta_3', 'delta_4', 'delta_5', 'delta_6', 'delta_7', 'delta_8', 'delta_9', 'x_1', 'x_2', 'x_3', 'y_1', 'y_2', 'y_3', 'z_1', 'z_2', 'z_3']",True,True,True,True,False,True,legacy_reproduction_truth_gated,True
