baseline_id,baseline_label,case_index,clock_std_ns,condition_number,cost,crlb_status,figure_id,fim_nullity,fim_rank,is_full_rank,measurement_count,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.0889537307511502e+17,17.5124623328135,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,8,False,30,16,6,1,9,1051.3761184090702,1051.3761184090702,1051.3761184090702,0.03,1,True,1.2600142219287628e-06,1,20277552,6
without_cooperation,Without cooperation,1,1000.0,8.885088410229462e+17,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,3,6,False,6,,6,1,9,867.7250113585312,867.7250113585312,867.7250113585312,0.03,1,True,9.65286473072365e-07,2,20285471,6
coarse_jcls,Coarse JCLS,1,1000.0,8.885088410229462e+17,6.310549959905508e-20,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,3,6,False,6,42,6,1,9,284.3200051036721,284.3200051036721,284.3200051036721,0.03,1,True,3.527496349027062e-07,2,20285471,6
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.0889537307511502e+17,14.049832237398777,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,8,False,30,18,6,1,9,607.4051254703871,607.4051254703871,607.4051254703871,0.03,1,True,6.96532982101921e-07,2,20285471,6
without_cooperation,Without cooperation,1,1000.0,8.885088410229462e+17,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,3,6,False,6,,6,1,9,792.4666835613714,792.4666835613714,792.4666835613714,0.03,1,True,9.65286473072365e-07,3,20293390,6
coarse_jcls,Coarse JCLS,1,1000.0,8.885088410229462e+17,1.1712798461442605e-19,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,3,6,False,6,44,6,1,9,266.1548431523077,266.1548431523077,266.1548431523077,0.03,1,True,4.0672159463205073e-07,3,20293390,6
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.0889537307511502e+17,15.403525576681552,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,8,False,30,15,6,1,9,951.5706547765785,951.5706547765785,951.5706547765785,0.03,1,True,7.364181295563117e-07,3,20293390,6
without_cooperation,Without cooperation,1,1000.0,8.885088410229462e+17,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,3,6,False,6,,6,1,9,805.5477547136857,805.5477547136857,805.5477547136857,0.03,1,True,9.65286473072365e-07,4,20301309,6
coarse_jcls,Coarse JCLS,1,1000.0,8.885088410229462e+17,1.5748214669076461e-19,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,3,6,False,6,43,6,1,9,220.24646489155413,220.24646489155413,220.24646489155413,0.03,1,True,4.604824076092997e-07,4,20301309,6
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.0889537307511502e+17,19.93158702668883,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,8,False,30,19,6,1,9,250.5570471882156,250.5570471882156,250.5570471882156,0.03,1,True,2.0510714496755168e-07,4,20301309,6
without_cooperation,Without cooperation,1,1000.0,8.885088410229462e+17,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,3,6,False,6,,6,1,9,847.1354101494068,847.1354101494068,847.1354101494068,0.03,1,True,9.65286473072365e-07,5,20309228,6
coarse_jcls,Coarse JCLS,1,1000.0,8.885088410229462e+17,3.0893910701729287e-20,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,3,6,False,6,42,6,1,9,327.0168663185731,327.0168663185731,327.0168663185731,0.03,1,True,3.9002693300752546e-07,5,20309228,6
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.0889537307511502e+17,16.621602941975013,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,8,False,30,17,6,1,9,1528.4282074193513,1528.4282074193513,1528.4282074193513,0.03,1,True,1.1892209778020836e-06,5,20309228,6
without_cooperation,Without cooperation,1,1000.0,8.885088410229462e+17,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,3,6,False,6,,6,1,9,830.928761595461,830.928761595461,830.928761595461,0.03,1,True,9.65286473072365e-07,6,20317147,6
coarse_jcls,Coarse JCLS,1,1000.0,8.885088410229462e+17,4.124480356857539e-21,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,3,6,False,6,45,6,1,9,269.1865546105179,269.1865546105179,269.1865546105179,0.03,1,True,3.70137669894594e-07,6,20317147,6
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.0889537307511502e+17,15.426066879161148,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,8,False,30,14,6,1,9,699.0132801163096,699.0132801163096,699.0132801163096,0.03,1,True,6.517173049902588e-07,6,20317147,6
without_cooperation,Without cooperation,1,1000.0,8.885088410229462e+17,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,3,6,False,6,,6,1,9,783.1213404720966,783.1213404720966,783.1213404720966,0.03,1,True,9.65286473072365e-07,7,20325066,6
coarse_jcls,Coarse JCLS,1,1000.0,8.885088410229462e+17,4.249253609724228e-21,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,3,6,False,6,49,6,1,9,311.23987672469445,311.23987672469445,311.23987672469445,0.03,1,True,3.9033246835588543e-07,7,20325066,6
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.0889537307511502e+17,10.035509756102483,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,8,False,30,18,6,1,9,1086.7357925554159,1086.7357925554159,1086.7357925554159,0.03,1,True,6.346484499663531e-07,7,20325066,6
without_cooperation,Without cooperation,2,1000.0,7.281996140593669e+17,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,,8,1,11,516.8081447221961,516.8081447221961,516.8081447221961,0.03,1,True,6.797052466875077e-07,0,20270642,8
coarse_jcls,Coarse JCLS,2,1000.0,7.281996140593669e+17,6.804969408764894e-20,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,42,8,1,11,205.75139095126374,205.75139095126374,205.75139095126374,0.03,1,True,3.7435537807929927e-07,0,20270642,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,5.313923550288633e+17,13.948045663094248,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,10,False,40,15,8,1,11,376.87912112033126,376.87912112033126,376.87912112033126,0.03,1,True,4.079803363191046e-07,0,20270642,8
without_cooperation,Without cooperation,2,1000.0,7.281996140593669e+17,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,,8,1,11,564.1449042509533,564.1449042509533,564.1449042509533,0.03,1,True,6.797052466875077e-07,1,20278561,8
