baseline_id,baseline_label,case_index,clock_std_ns,condition_number,cost,crlb_status,figure_id,fim_nullity,fim_rank,is_full_rank,measurement_count,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
coarse_jcls,Coarse JCLS,0,1000.0,1.0082263342553149e+17,2.6460323087769945e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,3,4,False,4,46,4,1,7,120.19497849008914,120.19497849008914,120.19497849008914,0.03,1,True,2.5305053338898107e-07,6,20316137,4
refined_jcls,"Refined JCLS, 0.5 s",0,1000.0,1.4972589434510208e+17,7.018000434623088,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,6,False,20,14,4,1,7,188.1021322745146,188.1021322745146,188.1021322745146,0.03,1,True,2.662791588151057e-07,6,20316137,4
without_cooperation,Without cooperation,0,1000.0,1.0082263342553149e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,3,4,False,4,,4,1,7,422.60513879406847,422.60513879406847,422.60513879406847,0.03,1,True,3.5403237030804785e-07,7,20324056,4
coarse_jcls,Coarse JCLS,0,1000.0,1.0082263342553149e+17,2.1024447374169932e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,3,4,False,4,42,4,1,7,128.55600484356617,128.55600484356617,128.55600484356617,0.03,1,True,2.008446310158262e-07,7,20324056,4
refined_jcls,"Refined JCLS, 0.5 s",0,1000.0,1.4972589434510208e+17,9.553666414022771,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,6,False,20,14,4,1,7,175.2628093091161,175.2628093091161,175.2628093091161,0.03,1,True,1.8069204359075517e-07,7,20324056,4
without_cooperation,Without cooperation,1,1000.0,1.1731967498390643e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,,6,1,9,964.5139717828016,964.5139717828016,964.5139717828016,0.03,1,True,6.915387085944443e-07,0,20269632,6
coarse_jcls,Coarse JCLS,1,1000.0,1.1731967498390643e+17,2.878031041929793e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,51,6,1,9,122.18538653068364,122.18538653068364,122.18538653068364,0.03,1,True,1.379577533445699e-07,0,20269632,6
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.523592452684832e+17,11.146530694010716,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,8,False,30,14,6,1,9,280.8878319544996,280.8878319544996,280.8878319544996,0.03,1,True,5.068231058481543e-07,0,20269632,6
without_cooperation,Without cooperation,1,1000.0,1.1731967498390643e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,,6,1,9,848.8838131933403,848.8838131933403,848.8838131933403,0.03,1,True,6.915387085944443e-07,1,20277551,6
coarse_jcls,Coarse JCLS,1,1000.0,1.1731967498390643e+17,6.301890721400108e-21,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,46,6,1,9,120.53193336310238,120.53193336310238,120.53193336310238,0.03,1,True,2.1529447836810541e-07,1,20277551,6
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.523592452684832e+17,9.264971182624732,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,8,False,30,15,6,1,9,516.9990791230108,516.9990791230108,516.9990791230108,0.03,1,True,3.6894427926708455e-07,1,20277551,6
without_cooperation,Without cooperation,1,1000.0,1.1731967498390643e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,,6,1,9,872.4081969008264,872.4081969008264,872.4081969008264,0.03,1,True,6.915387085944443e-07,2,20285470,6
coarse_jcls,Coarse JCLS,1,1000.0,1.1731967498390643e+17,1.764315813519381e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,45,6,1,9,195.45043224878307,195.45043224878307,195.45043224878307,0.03,1,True,2.248532752774054e-07,2,20285470,6
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.523592452684832e+17,7.495204262604974,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,8,False,30,17,6,1,9,505.2150339499406,505.2150339499406,505.2150339499406,0.03,1,True,3.935815079905223e-07,2,20285470,6
without_cooperation,Without cooperation,1,1000.0,1.1731967498390643e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,,6,1,9,949.1045117068179,949.1045117068179,949.1045117068179,0.03,1,True,6.915387085944443e-07,3,20293389,6
coarse_jcls,Coarse JCLS,1,1000.0,1.1731967498390643e+17,1.437745630209914e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,46,6,1,9,198.17472945817934,198.17472945817934,198.17472945817934,0.03,1,True,2.2455340527262573e-07,3,20293389,6
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.523592452684832e+17,18.0185363764334,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,8,False,30,16,6,1,9,476.56256877020195,476.56256877020195,476.56256877020195,0.03,1,True,4.1040843567408695e-07,3,20293389,6
without_cooperation,Without cooperation,1,1000.0,1.1731967498390643e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,,6,1,9,997.9471057119539,997.9471057119539,997.9471057119539,0.03,1,True,6.915387085944443e-07,4,20301308,6
coarse_jcls,Coarse JCLS,1,1000.0,1.1731967498390643e+17,4.360564337684841e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,40,6,1,9,162.06689046576932,162.06689046576932,162.06689046576932,0.03,1,True,1.3755837079205205e-07,4,20301308,6
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.523592452684832e+17,11.773365394105255,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,8,False,30,15,6,1,9,830.0784166620708,830.0784166620708,830.0784166620708,0.03,1,True,5.518114394358464e-07,4,20301308,6
without_cooperation,Without cooperation,1,1000.0,1.1731967498390643e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,,6,1,9,923.2930001835875,923.2930001835875,923.2930001835875,0.03,1,True,6.915387085944443e-07,5,20309227,6
coarse_jcls,Coarse JCLS,1,1000.0,1.1731967498390643e+17,5.737494051174916e-21,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,42,6,1,9,315.0790094358785,315.0790094358785,315.0790094358785,0.03,1,True,2.868586336496397e-07,5,20309227,6
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.523592452684832e+17,7.832491264421638,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,8,False,30,15,6,1,9,367.73079213920965,367.73079213920965,367.73079213920965,0.03,1,True,4.4323851054187745e-07,5,20309227,6
without_cooperation,Without cooperation,1,1000.0,1.1731967498390643e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,,6,1,9,922.0099483673882,922.0099483673882,922.0099483673882,0.03,1,True,6.915387085944443e-07,6,20317146,6
coarse_jcls,Coarse JCLS,1,1000.0,1.1731967498390643e+17,3.036561931862394e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,47,6,1,9,253.0369064373219,253.0369064373219,253.0369064373219,0.03,1,True,1.905028142933229e-07,6,20317146,6
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.523592452684832e+17,9.142046207989825,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,8,False,30,15,6,1,9,494.3200733182396,494.3200733182396,494.3200733182396,0.03,1,True,4.857011069176175e-07,6,20317146,6
without_cooperation,Without cooperation,1,1000.0,1.1731967498390643e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,,6,1,9,957.7694576662154,957.7694576662154,957.7694576662154,0.03,1,True,6.915387085944443e-07,7,20325065,6
coarse_jcls,Coarse JCLS,1,1000.0,1.1731967498390643e+17,2.3918416912433653e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,7,False,6,48,6,1,9,217.66404605565427,217.66404605565427,217.66404605565427,0.03,1,True,2.1105166978127658e-07,7,20325065,6
refined_jcls,"Refined JCLS, 0.5 s",1,1000.0,1.523592452684832e+17,7.1109463680575775,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,8,False,30,13,6,1,9,441.5421118381325,441.5421118381325,441.5421118381325,0.03,1,True,2.8526013164498917e-07,7,20325065,6
without_cooperation,Without cooperation,2,1000.0,2.577198820403432e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,,8,1,11,432.3988704305952,432.3988704305952,432.3988704305952,0.03,1,True,1.2266229730785768e-06,0,20270641,8
coarse_jcls,Coarse JCLS,2,1000.0,2.577198820403432e+17,1.9671597201555668e-19,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,46,8,1,11,331.21815853680147,331.21815853680147,331.21815853680147,0.03,1,True,4.784013368816013e-07,0,20270641,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,6.693979909897655e+16,18.423552253963937,finite_crlb,fig4_localization_vs_satellites,0,11,True,40,19,8,1,11,1196.5594444547962,1196.5594444547962,1196.5594444547962,0.03,1,True,8.504663464783824e-07,0,20270641,8
