baseline_id,baseline_label,case_index,clock_std_ns,condition_number,cost,crlb_status,figure_id,fim_nullity,fim_rank,is_full_rank,measurement_count,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
coarse_jcls,Coarse JCLS,0,1.0,14471181.193516972,14.56213408383402,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,48,10,3,21,7130.814511865884,7127.234156373795,7130.840666134588,0.03,clock_sweep,True,1.0592870400557032e-05,6,20316139,1.0
refined_jcls,"Refined JCLS, 0.5 s",0,1.0,14471181.201999856,84.57225736213263,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,52,10,3,21,2982.510360484938,2988.1881324883584,2982.5407903536793,0.03,clock_sweep,True,3.323610103216903e-06,6,20316139,1.0
without_cooperation,Without cooperation,0,1.0,14471181.193516972,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,55.151583678088684,39.27158809060681,61.40604046125425,0.03,clock_sweep,True,8.340936941339035e-10,7,20324058,1.0
coarse_jcls,Coarse JCLS,0,1.0,14471181.193516972,8.28888040593804,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,79,10,3,21,6776.186323172088,6771.495406069663,6776.197323009737,0.03,clock_sweep,True,4.668071160793605e-06,7,20324058,1.0
refined_jcls,"Refined JCLS, 0.5 s",0,1.0,14471181.201999856,68.97477945745788,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,70,10,3,21,5200.118186686521,5199.24167747401,5200.122386289859,0.03,clock_sweep,True,8.246652681055085e-06,7,20324058,1.0
without_cooperation,Without cooperation,0,1.0,14471181.193516972,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,60.351032046918796,62.659924223356114,62.41674482397671,0.03,clock_sweep,True,8.340936941339035e-10,8,20331977,1.0
coarse_jcls,Coarse JCLS,0,1.0,14471181.193516972,8.34891052339673,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,109,10,3,21,18131.444021033192,18136.42471138754,18131.501467130423,0.03,clock_sweep,True,2.458697862963566e-05,8,20331977,1.0
refined_jcls,"Refined JCLS, 0.5 s",0,1.0,14471181.201999856,90.6669181731924,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,75,10,3,21,8494.74228688673,8494.829173462847,8494.744608073854,0.03,clock_sweep,True,1.2990869256628631e-05,8,20331977,1.0
without_cooperation,Without cooperation,0,1.0,14471181.193516972,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,48.25526588575807,51.83406646558647,49.65186601478863,0.03,clock_sweep,True,8.340936941339035e-10,9,20339896,1.0
coarse_jcls,Coarse JCLS,0,1.0,14471181.193516972,4.331510184824828,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,43,10,3,21,5983.250317715119,5986.459401209027,5983.282553610721,0.03,clock_sweep,True,9.716791696313304e-06,9,20339896,1.0
refined_jcls,"Refined JCLS, 0.5 s",0,1.0,14471181.201999856,75.80019826061795,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,25,10,3,21,6577.748713898322,6575.620670871429,6577.749749007268,0.03,clock_sweep,True,7.820652511272954e-06,9,20339896,1.0
without_cooperation,Without cooperation,1,10.0,15185201.68875787,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,58.941493142768,59.19221328350522,62.249685826249944,0.03,clock_sweep,True,6.328498517119365e-09,0,20269634,10.0
coarse_jcls,Coarse JCLS,1,10.0,15185201.68875787,6.096782143113665,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,31,10,3,21,2690.59773502483,2689.0040940295335,2690.616211035638,0.03,clock_sweep,True,2.54236720309617e-06,0,20269634,10.0
refined_jcls,"Refined JCLS, 0.5 s",1,10.0,15185201.69186531,65.89548129363195,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,31,10,3,21,3732.0971509730684,3732.1663761016043,3732.099674044643,0.03,clock_sweep,True,4.530125965707116e-06,0,20269634,10.0
without_cooperation,Without cooperation,1,10.0,15185201.68875787,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,46.43711589929975,52.255018611706795,48.076261254126514,0.03,clock_sweep,True,6.328498517119365e-09,1,20277553,10.0
coarse_jcls,Coarse JCLS,1,10.0,15185201.68875787,6.274054110534802,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,49,10,3,21,5210.471108729599,5222.4704527517415,5210.509190249091,0.03,clock_sweep,True,6.921883732505318e-06,1,20277553,10.0
refined_jcls,"Refined JCLS, 0.5 s",1,10.0,15185201.69186531,76.57290071242207,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,65,10,3,21,1747.0010264615082,1746.5316674474477,1747.0159474117982,0.03,clock_sweep,True,2.6230961546215237e-06,1,20277553,10.0
without_cooperation,Without cooperation,1,10.0,15185201.68875787,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,65.32194866729644,88.1014803903675,77.27688797840072,0.03,clock_sweep,True,6.328498517119365e-09,2,20285472,10.0
coarse_jcls,Coarse JCLS,1,10.0,15185201.68875787,5.941180870139942,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,147,10,3,21,9986.963608463533,10002.374600292776,9986.987883786032,0.03,clock_sweep,True,1.3760257867067755e-05,2,20285472,10.0
refined_jcls,"Refined JCLS, 0.5 s",1,10.0,15185201.69186531,67.96757433681833,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,52,10,3,21,6515.030146581522,6511.9279975657955,6515.032331557444,0.03,clock_sweep,True,9.844825057019327e-06,2,20285472,10.0
without_cooperation,Without cooperation,1,10.0,15185201.68875787,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,60.267541043313095,60.31397867805198,60.28982920349666,0.03,clock_sweep,True,6.328498517119365e-09,3,20293391,10.0
coarse_jcls,Coarse JCLS,1,10.0,15185201.68875787,7.14058975277167,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,71,10,3,21,5157.880617474765,5160.088577064378,5157.884396026823,0.03,clock_sweep,True,8.329325935340133e-06,3,20293391,10.0
refined_jcls,"Refined JCLS, 0.5 s",1,10.0,15185201.69186531,86.35844496505166,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,72,10,3,21,7504.674041245557,7514.243834418971,7504.713313181022,0.03,clock_sweep,True,7.5444744726777315e-06,3,20293391,10.0
without_cooperation,Without cooperation,1,10.0,15185201.68875787,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,47.8997055741149,40.95487967632867,54.650064010797074,0.03,clock_sweep,True,6.328498517119365e-09,4,20301310,10.0
coarse_jcls,Coarse JCLS,1,10.0,15185201.68875787,8.811732099535337,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,39,10,3,21,4051.4074598942516,4051.5424253114193,4051.500664403239,0.03,clock_sweep,True,4.188439612918885e-06,4,20301310,10.0
refined_jcls,"Refined JCLS, 0.5 s",1,10.0,15185201.69186531,84.96872578034645,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,53,10,3,21,5555.57509923337,5564.352716293503,5555.591641883002,0.03,clock_sweep,True,9.038055670805514e-06,4,20301310,10.0
without_cooperation,Without cooperation,1,10.0,15185201.68875787,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,78.19317763877875,67.3808197565693,89.17109348681652,0.03,clock_sweep,True,6.328498517119365e-09,5,20309229,10.0
coarse_jcls,Coarse JCLS,1,10.0,15185201.68875787,7.552777921980706,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,35,10,3,21,6725.510734304295,6743.5343642681755,6725.606993034105,0.03,clock_sweep,True,7.185876215769137e-06,5,20309229,10.0
refined_jcls,"Refined JCLS, 0.5 s",1,10.0,15185201.69186531,89.14902594892737,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,47,10,3,21,7520.080862246689,7509.628149367278,7520.0957656275405,0.03,clock_sweep,True,9.265824594298852e-06,5,20309229,10.0
without_cooperation,Without cooperation,1,10.0,15185201.68875787,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,48.99435462671922,51.4254718040736,50.016021748821245,0.03,clock_sweep,True,6.328498517119365e-09,6,20317148,10.0
coarse_jcls,Coarse JCLS,1,10.0,15185201.68875787,6.495166933427084,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,44,10,3,21,6020.411813412819,6020.987796149402,6020.449837928149,0.03,clock_sweep,True,5.26521337482831e-06,6,20317148,10.0
