accepted_update_count,blockwise_clipping_enabled,both_improved,cache_status,case_name,clock_drift_clip_scale,clock_drift_clipped,clock_drift_update_norm,clock_only,common_clock_update_component,description,drift_variance_km2_per_s2,dynamics_cost,full_ladder_run,grid,include_drift_state,jacobian_nullity,jacobian_rank,manuscript_ready,max_clock_drift_update_km_per_s,max_position_update_km,max_satellite_clock_update_km,max_ue_clock_update_km,measurement_sigma_km,medium_validation,name,network_size_graph,not_for_manuscript_submission,nullspace_update_norm,nullspace_update_ratio,num_satellites,num_users,objective_after,objective_before,objective_decreased,position_clip_scale,position_clipped,position_hurt_but_sync_helped,position_improved,position_ratio,position_update_norm,position_variance_km2,prior_cost,project_common_clock,raw_common_clock_update_component,rejected_update_count,residual_cost_after,residual_cost_before,runtime_seconds,satellite_clock_bias_update_norm,satellite_clock_clip_scale,satellite_clock_clipped,satellite_clock_variance_km2,schur_eliminate_clocks,schur_nuisance_dimension,schur_reduced_dimension,schur_reduced_rank,step3_position_error_m,step3_sync_error_km,step3_sync_error_s,step_b_position_error_m,step_b_sync_error_km,step_b_sync_error_s,sync_hurt_but_position_helped,sync_improved,sync_ratio,truth_state_used_for_acceptance,truth_state_used_for_covariance,truth_state_used_for_diagnostics,ue_clock_bias_update_norm,ue_clock_clip_scale,ue_clock_clipped,ue_clock_variance_km2,variant,variant_description
1,False,True,not_used_deterministic_sparse,Nu7_Ns12,1.0,False,0.0006246874801277783,False,4.536927869845624e-05,V1 with looser clock-bias and drift priors.,9e-06,0.0,False,sparse,True,0,50,False,,,,,0.00025,False,block_scaled_drift_loose_clock_prior,False,True,0.0,0.0,12,7,0.06561912165738017,13730.644662631734,True,1.0,False,False,True,0.024367399357664247,0.006061763271783312,0.04000000000000001,0.06098392677822028,False,4.536927869845624e-05,0,0.00463519487915989,13730.644662631734,0.046999999962281436,0.0005136967310022702,1.0,False,3.6e-05,False,0,0,0,0.05373690194793305,4.0876457919243166e-05,1.3634918700737685e-10,2.2052785017877277,0.0002272804957279902,7.581261291369453e-10,False,True,0.17985026734614395,False,False,True,0.0005809722581097231,1.0,False,3.6e-05,block_scaled_drift_loose_clock_prior,V1 with looser clock-bias and drift priors.
1,False,True,not_used_deterministic_sparse,Nu7_Ns12,1.0,False,0.0,False,3.0116727013486233e-21,Typed covariance without drift state plus common-clock projection.,0.0,0.0,False,sparse,False,0,32,False,,,,,0.00025,False,block_scaled_no_drift_common_clock_projected,False,True,0.0,0.0,12,7,21.346864582513223,13597.253325128659,True,1.0,False,False,True,0.047804100234360845,0.006073208170710537,0.04000000000000001,0.1278544097427007,True,6.794754904937051e-05,0,21.219010172770524,13597.253325128659,0.06300000002374873,0.0006200685686367361,1.0,False,6.25e-06,False,0,0,0,0.10542135454414164,6.761864330310375e-05,2.2555151571926388e-10,2.2052785017877277,0.00021224762761652447,7.07981878638603e-10,False,True,0.31858374137058826,False,False,True,0.0006394074822432649,1.0,False,6.25e-06,block_scaled_no_drift_common_clock_projected,Typed covariance without drift state plus common-clock projection.
1,False,True,not_used_deterministic_sparse,Nu7_Ns12,1.0,False,0.0,False,6.794754904925065e-05,Block-scaled Schur/reduced solve treating clocks as nuisance variables.,0.0,0.0,False,sparse,False,0,32,False,,,,,0.00025,False,schur_nuisance_clock_reduced_block_scaled,False,True,0.0,0.0,12,7,19.7801547014861,13597.253325128659,True,1.0,False,False,True,0.04780410023433254,0.006073208170710528,0.04000000000000001,0.14115099367755238,False,6.794754904925065e-05,0,19.63900370780855,13597.253325128659,0.061999999976251274,0.0005799123334005157,1.0,False,6.25e-06,True,18,14,14,0.10542135454407923,7.01023234293532e-05,2.338361808600042e-10,2.2052785017877277,0.00021224762761652447,7.07981878638603e-10,False,True,0.33028554531601,False,False,True,0.0007349369315272391,1.0,False,6.25e-06,schur_nuisance_clock_reduced_block_scaled,Block-scaled Schur/reduced solve treating clocks as nuisance variables.
1,False,False,not_used_deterministic_sparse,Nu7_Ns12,1.0,False,0.0006081417707276893,True,5.519839947716499e-05,Freeze Step-B positions and refine only clock bias/drift.,1.4399999999999998e-06,0.0,False,sparse,True,0,50,False,,,,,0.00025,False,clock_only_step3_after_step_b,False,True,0.0,0.0,12,7,12654.783795275931,13730.644662631734,True,1.0,False,False,False,1.0,0.0,0.04000000000000001,0.35137218435561285,False,5.519839947716499e-05,0,12654.432423091575,13730.644662631734,0.06300000002374873,0.0004885058016204497,1.0,False,6.25e-06,False,0,0,0,2.2052785017877277,5.6430465084641535e-05,1.8823177027569364e-10,2.2052785017877277,0.0002272804957279902,7.581261291369453e-10,False,True,0.24828555967326663,False,False,True,0.0005935027109712136,1.0,False,6.25e-06,clock_only_step3_after_step_b,Freeze Step-B positions and refine only clock bias/drift.
1,False,True,not_used_deterministic_sparse,Nu1_Ns4,1.0,False,0.0002910076924617921,False,1.5772563542831213e-05,Typed position/clock/drift covariance blocks with clock drift state.,1.4399999999999998e-06,0.0,False,medium,True,2,8,False,,,,,0.00025,True,block_scaled_drift_base,False,True,0.0010052361319839642,0.39391174043977434,4,1,0.08336148364879503,604.8201495403323,True,1.0,False,False,True,0.05752712559884643,0.002525858902625499,0.04000000000000001,0.06660250388171376,False,1.5772563542831213e-05,0,0.016758979767081263,604.8201495403323,0.0,8.244836098895862e-05,1.0,False,6.25e-06,False,0,0,0,0.14102080545811754,8.68318773271527e-05,2.8963996594988623e-10,2.45137931002319,0.00017386344389243484,5.79946023500147e-10,False,True,0.49942572965984444,False,False,True,0.00020226851842473437,1.0,False,6.25e-06,block_scaled_drift_base,Typed position/clock/drift covariance blocks with clock drift state.
1,False,True,not_used_deterministic_sparse,Nu1_Ns4,1.0,False,0.00035870101813528327,False,1.7771622587413498e-05,V1 with looser clock-bias and drift priors.,9e-06,0.0,False,medium,True,2,8,False,,,,,0.00025,True,block_scaled_drift_loose_clock_prior,False,True,0.001007442821484768,0.39171261189053297,4,1,0.016546988239482054,604.8201495403323,True,1.0,False,False,True,0.05758928194931012,0.0025372519501329644,0.04000000000000001,0.015799387104481078,False,1.7771622587413498e-05,0,0.0007476011350009776,604.8201495403323,0.0,8.200047108724133e-05,1.0,False,3.6e-05,False,0,0,0,0.1411731742496308,9.564334480712876e-05,3.1903185772314783e-10,2.45137931002319,0.00017386344389243484,5.79946023500147e-10,False,True,0.5501061215967918,False,False,True,0.00020394679243622812,1.0,False,3.6e-05,block_scaled_drift_loose_clock_prior,V1 with looser clock-bias and drift priors.
1,False,True,not_used_deterministic_sparse,Nu1_Ns8,1.0,False,0.00036704408706264335,False,1.1635023594385783e-05,Typed position/clock/drift covariance blocks with clock drift state.,1.4399999999999998e-06,0.0,False,medium,True,2,16,False,,,,,0.00025,True,block_scaled_drift_base,False,True,0.0007387954706599304,0.30089737563277386,8,1,0.15821967501704692,1113.5123494289783,True,1.0,False,False,True,0.0766551650531698,0.002402189850998492,0.04000000000000001,0.1134280669223093,False,1.1635023594385783e-05,0,0.0447916080947376,1113.5123494289783,0.030999999959021807,0.00012751779519690223,1.0,False,6.25e-06,False,0,0,0,0.18791088561775313,0.00015785979227255108,5.265635877756174e-10,2.45137931002319,0.000250859964826564,8.367787718881307e-10,False,True,0.6292745531623188,False,False,True,0.0003271618162556645,1.0,False,6.25e-06,block_scaled_drift_base,Typed position/clock/drift covariance blocks with clock drift state.
1,False,True,not_used_deterministic_sparse,Nu1_Ns8,1.0,False,0.0005075362346846057,False,1.7205409240678992e-05,V1 with looser clock-bias and drift priors.,9e-06,0.0,False,medium,True,2,16,False,,,,,0.00025,True,block_scaled_drift_loose_clock_prior,False,True,0.0007427638057639999,0.29718022666223065,8,1,0.035110830592901564,1113.5123494289783,True,1.0,False,False,True,0.07200770367853787,0.002421181778021016,0.04000000000000001,0.03229977706591344,False,1.7205409240678992e-05,0,0.0028110535269881176,1113.5123494289783,0.0,0.00012950689190314654,1.0,False,3.6e-05,False,0,0,0,0.1765181949598485,0.0001407104870607869,4.693596630132267e-10,2.45137931002319,0.000250859964826564,8.367787718881307e-10,False,True,0.5609124882006156,False,False,True,0.00033222268460952973,1.0,False,3.6e-05,block_scaled_drift_loose_clock_prior,V1 with looser clock-bias and drift priors.
1,False,True,not_used_deterministic_sparse,Nu1_Ns12,1.0,False,0.0004906873265756524,False,6.255285830909076e-05,Typed position/clock/drift covariance blocks with clock drift state.,1.4399999999999998e-06,0.0,False,medium,True,2,24,False,,,,,0.00025,True,block_scaled_drift_base,False,True,0.000566779035003929,0.23364181095111694,12,1,0.2369713265727992,1374.9120959604804,True,1.0,False,False,True,0.0629872329202708,0.0023242455620951165,0.04000000000000001,0.2060331706628898,False,6.255285830909076e-05,0,0.030938155909909414,1374.9120959604804,0.01600000000325963,0.00038337223848797605,1.0,False,6.25e-06,False,0,0,0,0.15440559957636338,0.00012147312303149947,4.0519072374895927e-10,2.45137931002319,0.00023403845659085177,7.806682601429946e-10,False,True,0.5190306106139638,False,False,True,0.0003079978785393428,1.0,False,6.25e-06,block_scaled_drift_base,Typed position/clock/drift covariance blocks with clock drift state.
1,False,True,not_used_deterministic_sparse,Nu1_Ns12,1.0,False,0.0005640740130714099,False,6.71360526214794e-05,V1 with looser clock-bias and drift priors.,9e-06,0.0,False,medium,True,2,24,False,,,,,0.00025,True,block_scaled_drift_loose_clock_prior,False,True,0.000570186049732588,0.2316399813796407,12,1,0.04487246616029987,1374.9120959604804,True,1.0,False,False,True,0.057762647076348234,0.0023393148873744863,0.04000000000000001,0.042948382142245174,False,6.71360526214794e-05,0,0.001924084018054699,1374.9120959604804,0.0,0.0004134188960189193,1.0,False,3.6e-05,False,0,0,0,0.14159815793513156,0.00010872878567596024,3.6268019015995476e-10,2.45137931002319,0.00023403845659085177,7.806682601429946e-10,False,True,0.46457657967741994,False,False,True,0.00031238349815142534,1.0,False,3.6e-05,block_scaled_drift_loose_clock_prior,V1 with looser clock-bias and drift priors.
1,False,True,not_used_deterministic_sparse,Nu3_Ns4,1.0,False,0.00045627190758044657,False,1.8434876453153133e-05,Typed position/clock/drift covariance blocks with clock drift state.,1.4399999999999998e-06,0.0,False,medium,True,0,18,False,,,,,0.00025,True,block_scaled_drift_base,False,True,0.0,0.0,4,3,0.20092543537848737,3427.5404720212273,True,1.0,False,False,True,0.03768605359518975,0.004188190959064281,0.04000000000000001,0.1758433341604345,False,1.8434876453153133e-05,0,0.025082101218052866,3427.5404720212273,0.01600000000325963,0.0002548794970965453,1.0,False,6.25e-06,False,0,0,0,0.08989846634179997,7.562234254828115e-05,2.522489826888212e-10,2.3854571589654223,0.00024434270843900395,8.150395445872222e-10,False,True,0.30949293732314914,False,False,True,0.00035740717159417974,1.0,False,6.25e-06,block_scaled_drift_base,Typed position/clock/drift covariance blocks with clock drift state.
1,False,True,not_used_deterministic_sparse,Nu3_Ns4,1.0,False,0.0005137288290317877,False,1.3384083888476841e-05,V1 with looser clock-bias and drift priors.,9e-06,0.0,False,medium,True,0,18,False,,,,,0.00025,True,block_scaled_drift_loose_clock_prior,False,True,0.0,0.0,4,3,0.038771492615274496,3427.5404720212273,True,1.0,False,False,True,0.025398345389169935,0.0041632451870283645,0.04000000000000001,0.0352158525889529,False,1.3384083888476841e-05,0,0.003555640026321598,3427.5404720212273,0.015000000013969839,0.0002699924228964923,1.0,False,3.6e-05,False,0,0,0,0.060586664834471844,5.556458235390007e-05,1.8534349637941883e-10,2.3854571589654223,0.00024434270843900395,8.150395445872222e-10,False,True,0.2274042991046358,False,False,True,0.00035157672879289906,1.0,False,3.6e-05,block_scaled_drift_loose_clock_prior,V1 with looser clock-bias and drift priors.
1,False,True,not_used_deterministic_sparse,Nu3_Ns8,1.0,False,0.0004902659079728183,False,1.908674294764299e-05,Typed position/clock/drift covariance blocks with clock drift state.,1.4399999999999998e-06,0.0,False,medium,True,0,26,False,,,,,0.00025,True,block_scaled_drift_base,False,True,0.0,0.0,8,3,0.22590994947251053,4704.37678229791,True,1.0,False,False,True,0.054237779987946926,0.00401326588170029,0.04000000000000001,0.19833633268921247,False,1.908674294764299e-05,0,0.027573616783298074,4704.37678229791,0.01600000000325963,0.0002036477637545658,1.0,False,6.25e-06,False,0,0,0,0.12938190055863952,0.00010463447067098656,3.490230253590521e-10,2.3854571589654223,0.00021827347778923613,7.28081951245205e-10,False,True,0.4793732693993227,False,False,True,0.0003903601212560583,1.0,False,6.25e-06,block_scaled_drift_base,Typed position/clock/drift covariance blocks with clock drift state.
1,False,True,not_used_deterministic_sparse,Nu3_Ns8,1.0,False,0.0005491432113129688,False,1.0750725602287809e-05,V1 with looser clock-bias and drift priors.,9e-06,0.0,False,medium,True,0,26,False,,,,,0.00025,True,block_scaled_drift_loose_clock_prior,False,True,0.0,0.0,8,3,0.04343011507135175,4704.37678229791,True,1.0,False,False,True,0.036869903506100456,0.004057992577505672,0.04000000000000001,0.03976879024840786,False,1.0750725602287809e-05,0,0.0036613248229438863,4704.37678229791,0.01600000000325963,0.0002587478731170318,1.0,False,3.6e-05,False,0,0,0,0.08795157526899165,7.668535242380952e-05,2.5579480196199443e-10,2.3854571589654223,0.00021827347778923613,7.28081951245205e-10,False,True,0.3513269372005725,False,False,True,0.00037904135340676695,1.0,False,3.6e-05,block_scaled_drift_loose_clock_prior,V1 with looser clock-bias and drift priors.
1,False,True,not_used_deterministic_sparse,Nu3_Ns12,1.0,False,0.0005689837825892473,False,1.3883066967934047e-05,Typed position/clock/drift covariance blocks with clock drift state.,1.4399999999999998e-06,0.0,False,medium,True,0,34,False,,,,,0.00025,True,block_scaled_drift_base,False,True,0.0,0.0,12,3,0.2624820812156602,5840.161522420573,True,1.0,False,False,True,0.10479014054407666,0.003889817196458759,0.04000000000000001,0.23943135267643817,False,1.3883066967934047e-05,0,0.023050728539222038,5840.161522420573,0.031000000017229468,0.00012622857529006668,1.0,False,6.25e-06,False,0,0,0,0.24997239094986043,0.00013523761886669755,4.511041397402251e-10,2.3854571589654223,0.00023825529852167685,7.947341307754875e-10,False,True,0.5676164169519756,False,False,True,0.0002702139142725753,1.0,False,6.25e-06,block_scaled_drift_base,Typed position/clock/drift covariance blocks with clock drift state.
1,False,True,not_used_deterministic_sparse,Nu3_Ns12,1.0,False,0.0005978741633749116,False,1.814528752959658e-05,V1 with looser clock-bias and drift priors.,9e-06,0.0,False,medium,True,0,34,False,,,,,0.00025,True,block_scaled_drift_loose_clock_prior,False,True,0.0,0.0,12,3,0.05044619512640987,5840.161522420573,True,1.0,False,False,True,0.06638494157065682,0.003977798031077211,0.04000000000000001,0.04500436418011581,False,1.814528752959658e-05,0,0.005441830946294062,5840.161522420573,0.030999999959021807,0.00031629234305756215,1.0,False,3.6e-05,False,0,0,0,0.15835843411722458,8.617111001330967e-05,2.874358834381006e-10,2.3854571589654223,0.00023825529852167685,7.947341307754875e-10,False,True,0.36167552431355343,False,False,True,0.00027579270081691185,1.0,False,3.6e-05,block_scaled_drift_loose_clock_prior,V1 with looser clock-bias and drift priors.
1,False,True,not_used_deterministic_sparse,Nu5_Ns4,1.0,False,0.0005019396912205168,False,7.293943108733171e-06,Typed position/clock/drift covariance blocks with clock drift state.,1.4399999999999998e-06,0.0,False,medium,True,0,26,False,,,,,0.00025,True,block_scaled_drift_base,False,True,0.0,0.0,4,5,0.24213650582776053,3729.936659268774,True,1.0,False,False,True,0.046442947080011884,0.0048857667488741464,0.04000000000000001,0.2138698565726895,False,7.293943108733171e-06,0,0.02826664925507101,3729.936659268774,0.01600000000325963,0.00022347181948606396,1.0,False,6.25e-06,False,0,0,0,0.10016347377003523,0.00010031002261594124,3.345982193319261e-10,2.1566993497952156,0.000250859964826564,8.367787718881307e-10,False,True,0.3998646124553679,False,False,True,0.0004353304227505579,1.0,False,6.25e-06,block_scaled_drift_base,Typed position/clock/drift covariance blocks with clock drift state.
1,False,True,not_used_deterministic_sparse,Nu5_Ns4,1.0,False,0.000547506065219432,False,3.910050006637077e-06,V1 with looser clock-bias and drift priors.,9e-06,0.0,False,medium,True,0,26,False,,,,,0.00025,True,block_scaled_drift_loose_clock_prior,False,True,0.0,0.0,4,5,0.05021975743010837,3729.936659268774,True,1.0,False,False,True,0.03482615633795387,0.004896684516266317,0.04000000000000001,0.04067147834009973,False,3.910050006637077e-06,0,0.009548279090008643,3729.936659268774,0.015000000013969839,0.00024946134739481076,1.0,False,3.6e-05,False,0,0,0,0.07510954872993164,8.004322867235792e-05,2.669954714883385e-10,2.1566993497952156,0.000250859964826564,8.367787718881307e-10,False,True,0.3190753404103244,False,False,True,0.00042580620388228094,1.0,False,3.6e-05,block_scaled_drift_loose_clock_prior,V1 with looser clock-bias and drift priors.
1,False,True,not_used_deterministic_sparse,Nu5_Ns8,1.0,False,0.0005652359123266093,False,3.7003394434634177e-07,Typed position/clock/drift covariance blocks with clock drift state.,1.4399999999999998e-06,0.0,False,medium,True,0,34,False,,,,,0.00025,True,block_scaled_drift_base,False,True,0.0,0.0,8,5,0.27570323724145257,5813.367564218332,True,1.0,False,False,True,0.10163888141387223,0.004786260282798484,0.04000000000000001,0.25235562489664304,False,3.7003394434634177e-07,0,0.023347612344809556,5813.367564218332,0.03200000000651926,0.00018213643773380816,1.0,False,6.25e-06,False,0,0,0,0.21920450945921127,9.622970159431329e-05,3.209877334349528e-10,2.1566993497952156,0.00023403845659085177,7.806682601429946e-10,False,True,0.41117046743537095,False,False,True,0.0003921569880577784,1.0,False,6.25e-06,block_scaled_drift_base,Typed position/clock/drift covariance blocks with clock drift state.
1,False,True,not_used_deterministic_sparse,Nu5_Ns8,1.0,False,0.0005882122514996477,False,1.436139181634468e-06,V1 with looser clock-bias and drift priors.,9e-06,0.0,False,medium,True,0,34,False,,,,,0.00025,True,block_scaled_drift_loose_clock_prior,False,True,0.0,0.0,8,5,0.0549732429657248,5813.367564218332,True,1.0,False,False,True,0.05531308334872599,0.0048348041068326944,0.04000000000000001,0.046317329597701046,False,1.436139181634468e-06,0,0.008655913368023748,5813.367564218332,0.031000000017229468,0.00033118994424444437,1.0,False,3.6e-05,False,0,0,0,0.11929369089336592,5.190908233575916e-05,1.7315006081893884e-10,2.1566993497952156,0.00023403845659085177,7.806682601429946e-10,False,True,0.22179723406101207,False,False,True,0.000390800047869955,1.0,False,3.6e-05,block_scaled_drift_loose_clock_prior,V1 with looser clock-bias and drift priors.
1,False,True,not_used_deterministic_sparse,Nu5_Ns12,1.0,False,0.000588139568838052,False,4.306786780489633e-05,Typed position/clock/drift covariance blocks with clock drift state.,1.4399999999999998e-06,0.0,False,medium,True,0,42,False,,,,,0.00025,True,block_scaled_drift_base,False,True,0.0,0.0,12,5,0.30771509621400667,8234.037659259018,True,1.0,False,False,True,0.07396351960088555,0.004816628987665049,0.04000000000000001,0.29102560447966536,False,4.306786780489633e-05,0,0.016689491734341286,8234.037659259018,0.030999999959021807,0.0003847611610581161,1.0,False,6.25e-06,False,0,0,0,0.15951707463179557,9.710326159827365e-05,3.2390161595817614e-10,2.1566993497952156,0.00021910843538232175,7.308670699858692e-10,False,True,0.443174455738495,False,False,True,0.0004073161218190441,1.0,False,6.25e-06,block_scaled_drift_base,Typed position/clock/drift covariance blocks with clock drift state.
1,False,True,not_used_deterministic_sparse,Nu5_Ns12,1.0,False,0.0006050030958170025,False,3.129470542974919e-05,V1 with looser clock-bias and drift priors.,9e-06,0.0,False,medium,True,0,42,False,,,,,0.00025,True,block_scaled_drift_loose_clock_prior,False,True,0.0,0.0,12,5,0.05806960865697261,8234.037659259018,True,1.0,False,False,True,0.04612848240431034,0.004850584621479638,0.04000000000000001,0.05105392058046423,False,3.129470542974919e-05,0,0.007015688076508384,8234.037659259018,0.06300000002374873,0.00043895724407349575,1.0,False,3.6e-05,False,0,0,0,0.09948526800841616,6.727776871561095e-05,2.244144804857331e-10,2.1566993497952156,0.00021910843538232175,7.308670699858692e-10,False,True,0.30705238982797783,False,False,True,0.00039995917407450993,1.0,False,3.6e-05,block_scaled_drift_loose_clock_prior,V1 with looser clock-bias and drift priors.
1,False,True,not_used_deterministic_sparse,Nu7_Ns4,1.0,False,0.0005309609305810736,False,8.301445503920474e-06,Typed position/clock/drift covariance blocks with clock drift state.,1.4399999999999998e-06,0.0,False,medium,True,0,34,False,,,,,0.00025,True,block_scaled_drift_base,False,True,0.0,0.0,4,7,0.2600722242167544,5675.377353151367,True,1.0,False,False,True,0.05101311875300187,0.006002604537599548,0.04000000000000001,0.24023944001415032,False,8.301445503920474e-06,0,0.019832784202604085,5675.377353151367,0.031000000017229468,8.40302324332712e-05,1.0,False,6.25e-06,False,0,0,0,0.11249813409513941,6.674673168707231e-05,2.2264313162632102e-10,2.2052785017877277,0.00021827347778923613,7.28081951245205e-10,False,True,0.3057940541522074,False,False,True,0.0005149723798763285,1.0,False,6.25e-06,block_scaled_drift_base,Typed position/clock/drift covariance blocks with clock drift state.
1,False,True,not_used_deterministic_sparse,Nu7_Ns4,1.0,False,0.0005582607433747665,False,1.4517184909730379e-05,V1 with looser clock-bias and drift priors.,9e-06,0.0,False,medium,True,0,34,False,,,,,0.00025,True,block_scaled_drift_loose_clock_prior,False,True,0.0,0.0,4,7,0.05093083644428305,5675.377353151367,True,1.0,False,False,True,0.02696653460100606,0.006009855979647538,0.04000000000000001,0.043471408155595505,False,1.4517184909730379e-05,0,0.0074594282886875415,5675.377353151367,0.030999999959021807,0.0001399593260834592,1.0,False,3.6e-05,False,0,0,0,0.05946871902331356,4.5548450382040085e-05,1.5193327639363126e-10,2.2052785017877277,0.00021827347778923613,7.28081951245205e-10,False,True,0.2086760647393975,False,False,True,0.0005159993394025036,1.0,False,3.6e-05,block_scaled_drift_loose_clock_prior,V1 with looser clock-bias and drift priors.
1,False,True,not_used_deterministic_sparse,Nu7_Ns8,1.0,False,0.0005915244609881539,False,2.0436214129909722e-05,Typed position/clock/drift covariance blocks with clock drift state.,1.4399999999999998e-06,0.0,False,medium,True,0,42,False,,,,,0.00025,True,block_scaled_drift_base,False,True,0.0,0.0,8,7,0.32491419102561986,9723.814253278037,True,1.0,False,False,True,0.06165560267124894,0.00605568635295103,0.04000000000000001,0.3118423857132262,False,2.0436214129909722e-05,0,0.013071805312393641,9723.814253278037,0.031000000017229468,0.00026974220511685466,1.0,False,6.25e-06,False,0,0,0,0.1359677750856713,6.993990891207563e-05,2.332944243449768e-10,2.2052785017877277,0.00023825529852167685,7.947341307754875e-10,False,True,0.2935502771440459,False,False,True,0.0005931743475422759,1.0,False,6.25e-06,block_scaled_drift_base,Typed position/clock/drift covariance blocks with clock drift state.
1,False,True,not_used_deterministic_sparse,Nu7_Ns8,1.0,False,0.0006029118896843911,False,1.2693241351700636e-05,V1 with looser clock-bias and drift priors.,9e-06,0.0,False,medium,True,0,42,False,,,,,0.00025,True,block_scaled_drift_loose_clock_prior,False,True,0.0,0.0,8,7,0.0598380067831742,9723.814253278037,True,1.0,False,False,True,0.033723534353458984,0.00605262033136534,0.04000000000000001,0.054010468034823775,False,1.2693241351700636e-05,0,0.005827538748350426,9723.814253278037,0.03200000000651926,0.00034382450889716877,1.0,False,3.6e-05,False,0,0,0,0.074369785313983,4.698619006474575e-05,1.5672905975755317e-10,2.2052785017877277,0.00023825529852167685,7.947341307754875e-10,False,True,0.19720942348936207,False,False,True,0.0005823914301017588,1.0,False,3.6e-05,block_scaled_drift_loose_clock_prior,V1 with looser clock-bias and drift priors.
1,False,True,not_used_deterministic_sparse,Nu7_Ns12,1.0,False,0.0006081417707276893,False,5.519839947716499e-05,Typed position/clock/drift covariance blocks with clock drift state.,1.4399999999999998e-06,0.0,False,medium,True,0,50,False,,,,,0.00025,True,block_scaled_drift_base,False,True,0.0,0.0,12,7,0.36509161549837593,13730.644662631734,True,1.0,False,False,True,0.04013501040929905,0.0060719368918529795,0.04000000000000001,0.352293894796079,False,5.519839947716499e-05,0,0.01279772070229698,13730.644662631734,0.045999999972991645,0.0004885058016204497,1.0,False,6.25e-06,False,0,0,0,0.08850887562465387,5.6430465084641535e-05,1.8823177027569364e-10,2.2052785017877277,0.0002272804957279902,7.581261291369453e-10,False,True,0.24828555967326663,False,False,True,0.0005935027109712136,1.0,False,6.25e-06,block_scaled_drift_base,Typed position/clock/drift covariance blocks with clock drift state.
1,False,True,not_used_deterministic_sparse,Nu7_Ns12,1.0,False,0.0006246874801277783,False,4.536927869845624e-05,V1 with looser clock-bias and drift priors.,9e-06,0.0,False,medium,True,0,50,False,,,,,0.00025,True,block_scaled_drift_loose_clock_prior,False,True,0.0,0.0,12,7,0.06561912165738017,13730.644662631734,True,1.0,False,False,True,0.024367399357664247,0.006061763271783312,0.04000000000000001,0.06098392677822028,False,4.536927869845624e-05,0,0.00463519487915989,13730.644662631734,0.0470000000204891,0.0005136967310022702,1.0,False,3.6e-05,False,0,0,0,0.05373690194793305,4.0876457919243166e-05,1.3634918700737685e-10,2.2052785017877277,0.0002272804957279902,7.581261291369453e-10,False,True,0.17985026734614395,False,False,True,0.0005809722581097231,1.0,False,3.6e-05,block_scaled_drift_loose_clock_prior,V1 with looser clock-bias and drift priors.
