num_users\num_satellites,3,4,5,6,7,8,9,10,11,12,13,14,15
1,1602.9327880916715,1823.7813055620793,1978.9293680144096,2093.626498731979,2181.7696282358866,2251.5818587186172,2308.2232148520065,2355.0894958188005,2394.504535297435,2428.111205629988,2457.1033214285035,2482.3689992372747,2504.582481393237
3,438.37335941746096,500.14410803041716,548.7142207000546,587.8419682279567,620.0105056360565,646.913645882727,669.7416592040038,689.3534672846573,706.3835496493339,721.310331168071,734.5011670917368,746.2426959962607,756.7617958191302
5,222.03784744606853,255.54174788582014,283.1687471896079,306.323311080871,326.00189297565026,342.92855308680475,357.64093001713195,370.5460430348352,381.95739401603004,392.12020706574555,401.2289665396426,409.4398427266694,416.8796530250363
7,139.65260298274418,161.14678308386527,179.43278131200063,195.17363793618654,208.86332817737232,220.87678788995115,231.50340396315173,240.96991613399408,249.45639572808628,257.1076038685959,264.041204937071,270.35380016481247,276.1254243038121
