lane,method,case_name,num_users,num_satellites,seed,runtime_seconds,cache_used,cache_key,step_b_position_error_m,step3_position_error_m,step_b_sync_error_s,step3_sync_error_s,position_ratio,sync_ratio,position_improved,sync_improved,both_improved,catastrophic,accepted,fallback_to_step_b,failure_flag,chosen_alpha,nis,nullspace_ratio,clock_position_update_ratio,update_norm,position_update_norm,clock_update_norm,current_total_objective,final_total_objective,current_residual_cost,final_residual_cost,current_prior_cost,final_prior_cost,truth_state_used_for_acceptance,truth_state_used_for_covariance,truth_state_used_for_diagnostics
schur_nuisance_clock,clock_position_line_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
