accepted_update_count,block_diagonal_covariance,both_improved,cache_key,cache_status,clock_ceiling_km2,clock_clip_scale,clock_clipped,clock_drift_update_norm,clock_floor_km2,clock_only,clock_update_scale,common_clock_damping,common_clock_update_component,covariance_mode,covariance_rank,covariance_source,damping_lambda,description,drift_ceiling_km2_per_s2,drift_clip_scale,drift_clipped,drift_floor_km2_per_s2,drift_update_scale,drift_variance_km2_per_s2,dynamics_cost,finite_output,floors_ceilings_applied,full_ladder_run,grid,include_drift_state,information_rank,lane,manuscript_ready,max_clock_update_km,max_drift_update_km_per_s,max_position_update_km,measurement_sigma_km,medium_validation,name,network_size_graph,normal_condition,normal_rank,not_for_manuscript_submission,nullspace_update_norm,nullspace_update_ratio,num_satellites,num_users,objective_after,objective_before,objective_decreased,p_clock_eig_max,p_clock_eig_min,p_clock_trace,p_drift_eig_max,p_drift_eig_min,p_drift_trace,p_position_eig_max,p_position_eig_min,p_position_trace,position_ceiling_km2,position_clip_scale,position_clipped,position_floor_km2,position_hurt_but_sync_helped,position_improved,position_only,position_ratio,position_update_norm,position_update_scale,position_variance_km2,prior_cost,project_common_clock,q_clock_scale,q_drift_scale,q_position_scale,raw_common_clock_update_component,rejected_update_count,residual_cost_after,residual_cost_before,residual_scaled,runtime_seconds,satellite_clock_update_norm,satellite_clock_variance_km2,schur_mode,schur_nuisance_dimension,schur_reduced_dimension,schur_reduced_rank,step3_position_error_m,step3_sync_error_km,step3_sync_error_s,step_b_position_error_m,step_b_sync_error_km,step_b_sync_error_s,sync_hurt_but_position_helped,sync_improved,sync_ratio,truth_state_used_for_acceptance,truth_state_used_for_covariance,truth_state_used_for_diagnostics,ue_clock_update_norm,ue_clock_variance_km2,variant,variant_description
1,False,True,4f7ca7a21ea04321,not_used_deterministic_sparse,0.0004,1.0,False,0.0004902659079728183,4e-08,False,1.0,1.0,1.908674294764299e-05,block_scaled,26,typed_block_scaled,1e-06,Block-scaled drift base.,0.0001,1.0,False,2.5e-09,1.0,1.4399999999999998e-06,0.0,True,True,False,sparse,True,26,block_scaled_drift_tuning,False,,,,0.00025,False,block_drift_base,False,8176.0292360675785,26,True,0.0,0.0,8,3,0.22590994947251053,4704.37678229791,True,6.25e-06,6.25e-06,6.25e-05,1.4399999999999998e-06,1.4399999999999998e-06,1.4399999999999998e-05,0.04000000000000001,0.04000000000000001,0.24000000000000005,1.0,1.0,False,4e-06,False,True,False,0.054237779987946926,0.00401326588170029,1.0,0.04000000000000001,0.19833633268921244,False,0.0,0.0,0.0,1.908674294764299e-05,0,0.027573616783298074,4704.37678229791,False,0.015000000013969839,0.0002036477637545658,6.25e-06,none,0,0,0,0.12938190055863952,0.00010463447067098656,3.490230253590521e-10,2.3854571589654223,0.00021827347778923613,7.28081951245205e-10,False,True,0.4793732693993227,False,False,True,0.0003903601212560583,6.25e-06,block_drift_base,Block-scaled drift base.
1,False,True,f281f0f931ef88fd,not_used_deterministic_sparse,0.0004,1.0,False,0.00036972290193449097,4e-08,False,1.0,1.0,1.6738059089087862e-05,block_scaled,26,typed_block_scaled,1e-06,Strong clock/drift priors.,0.0001,1.0,False,2.5e-09,1.0,2.5e-07,0.0,True,True,False,sparse,True,26,block_scaled_drift_tuning,False,,,,0.00025,False,block_drift_strong_clock,False,1483.572964699464,26,True,0.0,0.0,8,3,0.9586029154025393,4704.37678229791,True,1e-06,1e-06,1e-05,2.5e-07,2.5e-07,2.5e-06,0.04000000000000001,0.04000000000000001,0.24000000000000005,1.0,1.0,False,4e-06,False,True,False,0.0673803622730013,0.0039860189447849794,1.0,0.04000000000000001,0.7328202219947392,False,0.0,0.0,0.0,1.6738059089087862e-05,0,0.22578269340780008,4704.37678229791,False,0.01600000000325963,0.0001922961990747808,1e-06,none,0,0,0,0.1607329675578146,0.00013193401805049887,4.400845135687132e-10,2.3854571589654223,0.00021827347778923613,7.28081951245205e-10,False,True,0.6044436520038122,False,False,True,0.0003855711196147632,1e-06,block_drift_strong_clock,Strong clock/drift priors.
1,False,True,f62e5f62e81545c1,not_used_deterministic_sparse,0.0004,1.0,False,0.0005491432113129688,4e-08,False,1.0,1.0,1.0750725602287809e-05,block_scaled,26,typed_block_scaled,1e-06,Loose clock/drift priors.,0.0001,1.0,False,2.5e-09,1.0,9e-06,0.0,True,True,False,sparse,True,26,block_scaled_drift_tuning,False,,,,0.00025,False,block_drift_loose_clock,False,31555.408122879766,26,True,0.0,0.0,8,3,0.04343011507135175,4704.37678229791,True,3.6e-05,3.6e-05,0.00036,9e-06,9e-06,9e-05,0.04000000000000001,0.04000000000000001,0.24000000000000005,1.0,1.0,False,4e-06,False,True,False,0.036869903506100456,0.004057992577505672,1.0,0.04000000000000001,0.03976879024840786,False,0.0,0.0,0.0,1.0750725602287809e-05,0,0.0036613248229438863,4704.37678229791,False,0.01600000000325963,0.0002587478731170318,3.6e-05,none,0,0,0,0.08795157526899165,7.668535242380952e-05,2.5579480196199443e-10,2.3854571589654223,0.00021827347778923613,7.28081951245205e-10,False,True,0.3513269372005725,False,False,True,0.00037904135340676695,3.6e-05,block_drift_loose_clock,Loose clock/drift priors.
1,False,True,e9bc6f56005623a3,not_used_deterministic_sparse,0.0004,1.0,False,0.000490259776272672,4e-08,False,1.0,1.0,1.9141996576190503e-05,block_scaled,26,typed_block_scaled,1e-06,Tighter position prior.,0.0001,1.0,False,2.5e-09,1.0,1.4399999999999998e-06,0.0,True,True,False,sparse,True,26,block_scaled_drift_tuning,False,,,,0.00025,False,block_drift_tight_position,False,8171.681120140417,26,True,0.0,0.0,8,3,0.22802365111724676,4704.37678229791,True,6.25e-06,6.25e-06,6.25e-05,1.4399999999999998e-06,1.4399999999999998e-06,1.4399999999999998e-05,0.0064,0.0064,0.038400000000000004,1.0,1.0,False,4e-06,False,True,False,0.05447997517623529,0.004012526370626549,1.0,0.0064,0.20043061584853955,False,0.0,0.0,0.0,1.9141996576190503e-05,0,0.027593035268707225,4704.37678229791,False,0.015000000013969839,0.00020327246748449442,6.25e-06,none,0,0,0,0.12995964680440897,0.00010488060104667293,3.4984402791971817e-10,2.3854571589654223,0.00021827347778923613,7.28081951245205e-10,False,True,0.4805008932324117,False,False,True,0.0003904391105037145,6.25e-06,block_drift_tight_position,Tighter position prior.
1,False,True,76c3671751c0096b,not_used_deterministic_sparse,0.0004,1.0,False,0.0004902668894386459,4e-08,False,1.0,1.0,1.9077900746988455e-05,block_scaled,26,typed_block_scaled,1e-06,Looser position prior.,0.0001,1.0,False,2.5e-09,1.0,1.4399999999999998e-06,0.0,True,True,False,sparse,True,26,block_scaled_drift_tuning,False,,,,0.00025,False,block_drift_loose_position,False,8176.725364508788,26,True,0.0,0.0,8,3,0.22557168488075105,4704.37678229791,True,6.25e-06,6.25e-06,6.25e-05,1.4399999999999998e-06,1.4399999999999998e-06,1.4399999999999998e-05,0.25,0.25,1.5,1.0,1.0,False,4e-06,False,True,False,0.054199061822231054,0.004013384299054314,1.0,0.25,0.1980011667312487,False,0.0,0.0,0.0,1.9077900746988455e-05,0,0.027570518149502354,4704.37678229791,False,0.01600000000325963,0.00020370872453436228,6.25e-06,none,0,0,0,0.12928954003305057,0.00010459544912605283,3.488928634957616e-10,2.3854571589654223,0.00021827347778923613,7.28081951245205e-10,False,True,0.4791944957556855,False,False,True,0.00039034748092512935,6.25e-06,block_drift_loose_position,Looser position prior.
1,False,True,4d5e7b545079a0c2,not_used_deterministic_sparse,0.0004,1.0,False,0.00037894135484991626,4e-08,False,1.0,1.0,4.7433845046240816e-21,block_scaled,26,typed_block_scaled,1e-06,Project common-clock update component.,0.0001,1.0,False,2.5e-09,1.0,1.4399999999999998e-06,0.0,True,True,False,sparse,True,26,gauge_common_clock,False,,,,0.00025,False,project_common_clock,False,8176.0292360675785,26,True,0.0,0.0,8,3,0.6568428768782005,4704.37678229791,True,6.25e-06,6.25e-06,6.25e-05,1.4399999999999998e-06,1.4399999999999998e-06,1.4399999999999998e-05,0.04000000000000001,0.04000000000000001,0.24000000000000005,1.0,1.0,False,4e-06,False,True,False,0.054237779987946926,0.00401326588170029,1.0,0.04000000000000001,0.13055614799508,True,0.0,0.0,0.0,1.908674294764299e-05,0,0.5262867288831206,4704.37678229791,False,0.0,0.0002451690142766529,6.25e-06,none,0,0,0,0.12938190055863952,0.0001322831912995553,4.4124923015760224e-10,2.3854571589654223,0.00021827347778923613,7.28081951245205e-10,False,True,0.6060433573486529,False,False,True,0.0003606973146897552,6.25e-06,project_common_clock,Project common-clock update component.
1,False,True,bfe9e3d79ec510db,not_used_deterministic_sparse,0.0004,1.0,False,0.0003868388647706533,4e-08,False,1.0,0.25,4.77168573691075e-06,block_scaled,26,typed_block_scaled,1e-06,Damp common-clock component by 0.25.,0.0001,1.0,False,2.5e-09,1.0,1.4399999999999998e-06,0.0,True,True,False,sparse,True,26,gauge_common_clock,False,,,,0.00025,False,damp_common_clock_025,False,8176.0292360675785,26,True,0.0,0.0,8,3,0.46839858942343876,4704.37678229791,True,6.25e-06,6.25e-06,6.25e-05,1.4399999999999998e-06,1.4399999999999998e-06,1.4399999999999998e-05,0.04000000000000001,0.04000000000000001,0.24000000000000005,1.0,1.0,False,4e-06,False,True,False,0.054237779987946926,0.00401326588170029,1.0,0.04000000000000001,0.13479240953846328,False,0.0,0.0,0.0,1.908674294764299e-05,0,0.3336061798849755,4704.37678229791,False,0.014999999955762178,0.00023445860703200788,6.25e-06,none,0,0,0,0.12938190055863952,0.0001246241857022967,4.157015374359308e-10,2.3854571589654223,0.00021827347778923613,7.28081951245205e-10,False,True,0.5709543228272252,False,False,True,0.00036805875865426007,6.25e-06,damp_common_clock_025,Damp common-clock component by 0.25.
1,False,True,6232adba0e6a5b11,not_used_deterministic_sparse,0.0004,1.0,False,0.0,4e-08,False,1.0,1.0,8.131516293641283e-21,block_scaled,16,typed_block_scaled,1e-06,No-drift block covariance with common-clock projection.,0.0001,1.0,False,2.5e-09,1.0,0.0,0.0,True,True,False,sparse,False,16,gauge_common_clock,False,,,,0.00025,False,no_drift_project_common_clock,False,6350.397049903476,16,True,0.0,0.0,8,3,3.1806924727315513,4731.338531918863,True,6.25e-06,6.25e-06,6.25e-05,0.0,0.0,0.0,0.04000000000000001,0.04000000000000001,0.24000000000000005,1.0,1.0,False,4e-06,False,True,False,0.07674722388945975,0.00395853542214459,1.0,0.04000000000000001,0.03486452116897853,True,0.0,0.0,0.0,1.540351001886042e-05,0,3.145827951562573,4731.338531918863,False,0.0,0.0002538250730655939,6.25e-06,none,0,0,0,0.18307721465783383,0.000132791222748662,4.42943840664137e-10,2.3854571589654223,0.00020120708050330168,6.711545775554557e-10,False,True,0.659972911571981,False,False,True,0.00038862276267519815,6.25e-06,no_drift_project_common_clock,No-drift block covariance with common-clock projection.
1,False,True,615077fe9803f48b,not_used_deterministic_sparse,0.0004,1.0,False,0.0,4e-08,False,1.0,1.0,1.5403510018696148e-05,block_scaled,16,typed_block_scaled,1e-06,Schur solve with clock nuisance block backsolve.,0.0001,1.0,False,2.5e-09,1.0,1.4399999999999998e-06,0.0,True,True,False,sparse,False,16,schur_reduced,False,,,,0.00025,False,schur_position_clock_backsolve,False,6350.397049903476,16,True,0.0,0.0,8,3,3.1463730567278976,4731.338531918863,True,6.25e-06,6.25e-06,6.25e-05,0.0,0.0,0.0,0.04000000000000001,0.04000000000000001,0.24000000000000005,1.0,1.0,False,4e-06,False,True,False,0.07674722388939273,0.003958535422144725,1.0,0.04000000000000001,0.035244150162425374,False,0.0,0.0,0.0,1.5403510018696148e-05,0,3.1111289065654724,4731.338531918863,False,0.01600000000325963,0.0002213263575769928,6.25e-06,schur_full,10,6,6,0.18307721465767396,0.00014203332875983317,4.737721879575542e-10,2.3854571589654223,0.00020120708050330168,6.711545775554557e-10,False,True,0.7059062156488201,False,False,True,0.0004109040569729158,6.25e-06,schur_position_clock_backsolve,Schur solve with clock nuisance block backsolve.
1,False,False,7d350540e0e415e9,not_used_deterministic_sparse,0.0004,1.0,False,0.0,4e-08,False,1.0,1.0,0.0,block_scaled,16,typed_block_scaled,1e-06,Schur solve then keep position increment only.,0.0001,1.0,False,2.5e-09,1.0,1.4399999999999998e-06,0.0,True,True,False,sparse,False,16,schur_reduced,False,,,,0.00025,False,schur_position_only,False,6350.397049903476,16,True,0.0,0.0,8,3,114.76688892430616,4731.338531918863,True,6.25e-06,6.25e-06,6.25e-05,0.0,0.0,0.0,0.04000000000000001,0.04000000000000001,0.24000000000000005,1.0,1.0,False,4e-06,False,True,True,0.07674722388939273,0.003958535422144725,1.0,0.04000000000000001,0.0003917500672093629,False,0.0,0.0,0.0,1.5403510018696148e-05,0,114.76649717423895,4731.338531918863,False,0.01600000000325963,0.0,6.25e-06,position_only,10,6,6,0.18307721465767396,0.00020120708050330168,6.711545775554557e-10,2.3854571589654223,0.00020120708050330168,6.711545775554557e-10,False,False,1.0,False,False,True,0.0,6.25e-06,schur_position_only,Schur solve then keep position increment only.
