baseline_id,baseline_label,case_index,clock_std_ns,condition_number,cost,crlb_status,figure_id,fim_nullity,fim_rank,is_full_rank,measurement_count,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
coarse_jcls,Coarse JCLS,2,100.0,28524570409.378372,4.043891391532921,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,7,8,3,19,5558.732729132905,5558.7355777046605,5558.732732980913,,clock_sweep,True,3.7016289496007295e-06,1,20278663,100.0
refined_jcls,"Refined JCLS, 0.5 s",2,100.0,28524556669.422863,60.545826916595395,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,150,96,8,3,19,1471.9723909893185,1471.9811485854752,1471.9723941389345,,clock_sweep,True,1.0864774483603634e-06,1,20278663,100.0
without_cooperation,Without cooperation,2,100.0,28524570409.378372,,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,,8,3,19,78.2315373525516,76.29547600134507,78.29928894067612,,clock_sweep,True,6.982486036927979e-08,2,20286582,100.0
coarse_jcls,Coarse JCLS,2,100.0,28524570409.378372,8.086690363089668,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,6,8,3,19,1096.6631543946755,1096.64910097973,1096.6631566753526,,clock_sweep,True,6.702509390159895e-07,2,20286582,100.0
refined_jcls,"Refined JCLS, 0.5 s",2,100.0,28524556669.422863,65.08395141137811,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,150,20,8,3,19,936.3120258531841,936.3105286502893,936.3120326240149,,clock_sweep,True,7.921530592609401e-07,2,20286582,100.0
without_cooperation,Without cooperation,3,1000.0,269971063492.35602,,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,,8,3,19,364.91490864968085,344.13205988644853,368.6675848470739,,clock_sweep,True,5.872349979521419e-07,0,20271753,1000.0
coarse_jcls,Coarse JCLS,3,1000.0,269971063492.35602,5.388488318081739,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,174,8,3,19,612.2451083992607,612.2127653589923,612.2451106448714,,clock_sweep,True,3.7535141556555896e-07,0,20271753,1000.0
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,269969744953.42725,78.45306980088628,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,150,53,8,3,19,799.477218062941,799.435777798207,799.4772438634562,,clock_sweep,True,4.4126503793114123e-07,0,20271753,1000.0
without_cooperation,Without cooperation,3,1000.0,269971063492.35602,,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,,8,3,19,365.0639068144472,344.2908370543712,368.8298469742166,,clock_sweep,True,5.872349979521419e-07,1,20279672,1000.0
coarse_jcls,Coarse JCLS,3,1000.0,269971063492.35602,7.6618322375074674,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,200,8,3,19,6410.016502656073,6409.8132743671595,6410.0165119102685,,clock_sweep,False,2.2962382201712835e-06,1,20279672,1000.0
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,269969744953.42725,60.44490483260764,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,150,86,8,3,19,1569.852200732825,1569.8008839159395,1569.8522075033254,,clock_sweep,True,5.264068526753251e-07,1,20279672,1000.0
without_cooperation,Without cooperation,3,1000.0,269971063492.35602,,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,,8,3,19,365.35339822763444,345.46081450272277,369.06216322961495,,clock_sweep,True,5.872349979521419e-07,2,20287591,1000.0
coarse_jcls,Coarse JCLS,3,1000.0,269971063492.35602,6.859543037089871,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,200,8,3,19,2088.327109813727,2088.2349196101336,2088.327151190058,,clock_sweep,False,1.0797226934580683e-06,2,20287591,1000.0
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,269969744953.42725,63.72359502511257,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,150,49,8,3,19,389.0336928923968,389.06753815577866,389.0336977645391,,clock_sweep,True,2.2280128249962127e-07,2,20287591,1000.0
without_cooperation,Without cooperation,4,10000.0,93094615876.6845,,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,,8,3,19,5537.133928737722,4084.068907673366,5922.033820578318,,clock_sweep,True,6.8563453818859305e-06,0,20272762,10000.0
coarse_jcls,Coarse JCLS,4,10000.0,93094615876.6845,8.50176999609745,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,9,8,3,19,1887.3700633000947,1887.4388192552005,1887.3700660995637,,clock_sweep,True,1.73923666422498e-06,0,20272762,10000.0
refined_jcls,"Refined JCLS, 0.5 s",4,10000.0,93094483174.25499,72.25704252533325,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,150,90,8,3,19,3964.9640997729107,3965.062971387792,3964.964102503134,,clock_sweep,True,1.8628369613146879e-06,0,20272762,10000.0
without_cooperation,Without cooperation,4,10000.0,93094615876.6845,,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,,8,3,19,5537.19905751527,4083.906151695821,5922.043965020795,,clock_sweep,True,6.8563453818859305e-06,1,20280681,10000.0
coarse_jcls,Coarse JCLS,4,10000.0,93094615876.6845,3.5361849696219694,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,8,8,3,19,6446.493892654976,6446.497394926177,6446.493900021503,,clock_sweep,True,5.192734917441659e-06,1,20280681,10000.0
refined_jcls,"Refined JCLS, 0.5 s",4,10000.0,93094483174.25499,65.49727223391886,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,150,107,8,3,19,2710.0597968134994,2709.955050272536,2710.059807918859,,clock_sweep,True,2.2743238686309207e-06,1,20280681,10000.0
without_cooperation,Without cooperation,4,10000.0,93094615876.6845,,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,,8,3,19,5537.47326868708,4084.4299174623648,5922.238250157518,,clock_sweep,True,6.8563453818859305e-06,2,20288600,10000.0
coarse_jcls,Coarse JCLS,4,10000.0,93094615876.6845,6.253894856135975,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,30,200,8,3,19,9888.914166375818,9888.810411349044,9888.91417091257,,clock_sweep,False,7.0599578694783065e-06,2,20288600,10000.0
refined_jcls,"Refined JCLS, 0.5 s",4,10000.0,93094483174.25499,53.26907930234996,finite_crlb,fig7_synchronization_vs_clock_std_candidate,0,19,True,150,200,8,3,19,2057.174610970978,2057.11881896809,2057.17461303124,,clock_sweep,False,1.2555745815205726e-06,2,20288600,10000.0
