baseline_id,baseline_label,case_index,clock_std_ns,condition_number,cost,crlb_status,figure_id,fim_nullity,fim_rank,is_full_rank,measurement_count,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
coarse_jcls,Coarse JCLS,2,1000.0,1845776706569.0498,3.3094897091092395,finite_crlb,fig4_localization_vs_satellites_candidate,0,15,True,18,200,4,3,15,11015.310579000492,11015.451649395787,11015.310585879753,,3,False,3.7466545480366574e-06,1,20278660,4
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,1845603001828.0896,36.770155105177956,finite_crlb,fig4_localization_vs_satellites_candidate,0,15,True,90,200,4,3,15,4854.383356292742,4854.449717263189,4854.383360035525,,3,False,1.3813798025354864e-06,1,20278660,4
without_cooperation,Without cooperation,2,1000.0,1845776706569.0498,,finite_crlb,fig4_localization_vs_satellites_candidate,0,15,True,18,,4,3,15,1742.1083749386978,1726.215786013245,1742.6046610555347,,3,True,1.1280868176431394e-06,2,20286579,4
coarse_jcls,Coarse JCLS,2,1000.0,1845776706569.0498,2.7383440240993533,finite_crlb,fig4_localization_vs_satellites_candidate,0,15,True,18,200,4,3,15,4811.02726869739,4811.281365221564,4811.027359786911,,3,False,3.889398510516798e-06,2,20286579,4
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,1845603001828.0896,37.47498738964303,finite_crlb,fig4_localization_vs_satellites_candidate,0,15,True,90,200,4,3,15,5399.801674405587,5399.75067247947,5399.80167670559,,3,False,1.935293651604685e-06,2,20286579,4
without_cooperation,Without cooperation,3,1000.0,148324175406.41736,,finite_crlb,fig4_localization_vs_satellites_candidate,0,19,True,30,,8,3,19,1838.0326402172338,1830.3574260997896,1838.0672527075465,,3,True,6.601026401058718e-07,0,20271750,8
coarse_jcls,Coarse JCLS,3,1000.0,148324175406.41736,6.989993399263028,finite_crlb,fig4_localization_vs_satellites_candidate,0,19,True,30,80,8,3,19,1102.3442556009088,1102.3496446213735,1102.344271706901,,3,True,7.957342661157008e-07,0,20271750,8
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,148324059569.0246,64.29101449308014,finite_crlb,fig4_localization_vs_satellites_candidate,0,19,True,150,65,8,3,19,1850.8476588202682,1850.842382379779,1850.8476605500805,,3,True,1.3330759538658944e-06,0,20271750,8
without_cooperation,Without cooperation,3,1000.0,148324175406.41736,,finite_crlb,fig4_localization_vs_satellites_candidate,0,19,True,30,,8,3,19,1837.973402744111,1830.260926811308,1838.0069441788464,,3,True,6.601026401058718e-07,1,20279669,8
coarse_jcls,Coarse JCLS,3,1000.0,148324175406.41736,8.575217998464446,finite_crlb,fig4_localization_vs_satellites_candidate,0,19,True,30,67,8,3,19,5807.782436162869,5807.784902535285,5807.782437850127,,3,True,1.997808137779465e-06,1,20279669,8
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,148324059569.0246,87.20303308258713,finite_crlb,fig4_localization_vs_satellites_candidate,0,19,True,150,94,8,3,19,1122.0781357479066,1122.0956651999152,1122.0781389453205,,3,True,5.628259406360411e-07,1,20279669,8
without_cooperation,Without cooperation,3,1000.0,148324175406.41736,,finite_crlb,fig4_localization_vs_satellites_candidate,0,19,True,30,,8,3,19,1837.781684139253,1829.8478109133239,1837.8199885542206,,3,True,6.601026401058718e-07,2,20287588,8
coarse_jcls,Coarse JCLS,3,1000.0,148324175406.41736,11.80932356220758,finite_crlb,fig4_localization_vs_satellites_candidate,0,19,True,30,66,8,3,19,3089.1506326640724,3088.747206496881,3089.150688057985,,3,True,1.8680800525408204e-06,2,20287588,8
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,148324059569.0246,86.54810440341893,finite_crlb,fig4_localization_vs_satellites_candidate,0,19,True,150,49,8,3,19,1599.9857304831485,1599.9530867022656,1599.9857313407747,,3,True,6.633537828072596e-07,2,20287588,8
without_cooperation,Without cooperation,4,1000.0,6011300846659.629,,finite_crlb,fig4_localization_vs_satellites_candidate,0,23,True,40,,4,5,23,690.6194293868896,664.4892544797414,692.4984805492649,,5,True,9.503954140009411e-07,0,20272759,4
coarse_jcls,Coarse JCLS,4,1000.0,6011300846659.629,7.301175211798717,finite_crlb,fig4_localization_vs_satellites_candidate,0,23,True,40,200,4,5,23,4023.6636203407206,4023.6607341640342,4023.6636209864164,,5,False,2.2074825277420672e-06,0,20272759,4
refined_jcls,"Refined JCLS, 0.5 s",4,1000.0,6013038477451.52,82.46848966416368,finite_crlb,fig4_localization_vs_satellites_candidate,0,23,True,200,200,4,5,23,6201.799586684562,6201.872966695678,6201.799587395083,,5,False,3.5718644832277118e-06,0,20272759,4
without_cooperation,Without cooperation,4,1000.0,6011300846659.629,,finite_crlb,fig4_localization_vs_satellites_candidate,0,23,True,40,,4,5,23,690.5787821643582,664.2463913211454,692.4284313333552,,5,True,9.503954140009411e-07,1,20280678,4
coarse_jcls,Coarse JCLS,4,1000.0,6011300846659.629,11.312900324508723,finite_crlb,fig4_localization_vs_satellites_candidate,0,23,True,40,200,4,5,23,5092.60477214853,5092.617672905676,5092.604772766429,,5,False,1.6396577664954212e-06,1,20280678,4
refined_jcls,"Refined JCLS, 0.5 s",4,1000.0,6013038477451.52,98.97260174544466,finite_crlb,fig4_localization_vs_satellites_candidate,0,23,True,200,200,4,5,23,8097.774813958253,8097.695756662148,8097.774815391173,,5,False,3.58734380102192e-06,1,20280678,4
without_cooperation,Without cooperation,4,1000.0,6011300846659.629,,finite_crlb,fig4_localization_vs_satellites_candidate,0,23,True,40,,4,5,23,691.3594010005937,663.7823153260622,693.2692018871878,,5,True,9.503954140009411e-07,2,20288597,4
coarse_jcls,Coarse JCLS,4,1000.0,6011300846659.629,8.992909911603684,finite_crlb,fig4_localization_vs_satellites_candidate,0,23,True,40,200,4,5,23,13533.89846260493,13534.159745343024,13533.898500916008,,5,False,1.5282366752894428e-06,2,20288597,4
refined_jcls,"Refined JCLS, 0.5 s",4,1000.0,6013038477451.52,84.45930481851099,finite_crlb,fig4_localization_vs_satellites_candidate,0,23,True,200,191,4,5,23,10686.934517472811,10686.9435890915,10686.934521018982,,5,True,1.3899279276477149e-06,2,20288597,4
without_cooperation,Without cooperation,5,1000.0,123111275394.85396,,finite_crlb,fig4_localization_vs_satellites_candidate,0,27,True,60,,8,5,27,358.0347237022338,292.0029263664415,398.2985235038548,,5,True,6.232718168062794e-07,0,20273768,8
